time,0
2013-05-10 16:00:08,0.0
2013-05-10 17:00:08,0.0
2013-05-10 18:00:08,0.0
2013-05-10 19:00:08,0.0
2013-05-10 20:00:08,0.0
2013-05-10 21:00:08,0.0
2013-05-10 22:00:08,0.0
2013-05-10 23:00:08,0.0
2013-05-11 00:00:08,1.0
2013-05-11 01:00:08,1.0
2013-05-11 02:00:08,1.0
2013-05-11 03:00:08,1.0
2013-05-11 04:00:08,1.0
2013-05-11 05:00:08,1.0
2013-05-11 06:00:08,0.0
2013-05-11 07:00:08,0.0
2013-05-11 08:00:08,0.0
2013-05-11 09:00:08,0.0
2013-05-11 10:00:08,0.0
2013-05-11 11:00:08,0.0
2013-05-11 12:00:08,0.0
2013-05-11 13:00:08,0.0
2013-05-11 14:00:08,0.0
